      HaloID      x[Mpc/h]     y[MPc/h]     z[MPc/h] m500c[Msol]    Avail[0/1]  Files_1 Files_2 Files_3 Files_4
        1959      181.366      2447.96      1134.88  6.90274e+14       0        5730
        1961      1373.00      1464.46      1501.33  6.77044e+14       0         627
        1963      468.798      2174.68      746.623  6.45137e+14       0         334
        1964      1052.68      2142.40      1647.85  6.17179e+14       0        3570
        1965      198.228      1633.90      444.846  6.59204e+14       0         660
        1966      312.276      596.189      1429.53  6.88127e+14       0        3845
        1967      1995.03      71.4118      808.331  5.90909e+14       0        3397
        1971      781.538      2237.69      2577.96  6.00805e+14       0        5788
        1974      651.634      751.109      2529.85  6.25557e+14       0        4047
        1976      75.0004      1746.29      2649.97  5.71370e+14       0         119
        1977      1310.05      2166.73      1561.80  6.08211e+14       0        1951
        1979      69.3778      1353.99      919.387  5.93671e+14       0        3887
        1980      130.181      1617.90      1978.82  6.21507e+14       0        2073
        1981      1978.53      1805.23      1285.85  6.54414e+14       0        2797
        1983      1207.79      311.981      724.350  5.32250e+14       0        2880
        1985      1656.00      223.118      2538.63  5.26620e+14       0        1364
        1986      2119.53      1488.10      1237.14  5.63744e+14       0         341
        1988      608.388      1232.56      2682.66  5.34557e+14       0        2853
        1990      2667.03      881.571      185.036  6.61559e+14       0        4696
        1991      388.515      253.811      1756.93  6.20502e+14       0        4531
        1994      381.335      1441.81      1060.07  5.54688e+14       0        1067
        1995      1051.30      254.404      2329.09  5.64691e+14       0        4255
        1996      52.6951      1816.05      2185.97  5.04898e+14       0        3130        3904
        1997      508.942      2586.57      590.386  6.79827e+14       0        5591
        1998      721.321      1779.44      1213.44  5.15924e+14       0        4184
        1999      1358.21      947.485      2046.20  6.66918e+14       0        5350
        2000      1613.96      1049.56      5.90972  5.14336e+14       0        2098
        2002      2586.91      1233.74      1147.45  7.02531e+14       0         542
        2003      1815.89      519.124      549.063  5.35153e+14       0        6034
        2004      789.900      518.305      1705.65  7.15957e+14       0        1291
        2006      2259.19      478.199      2366.83  5.80164e+14       0        3029
        2007      2401.77      1727.46      775.380  6.29379e+14       0        4822
        2008      494.043      2307.36      2397.40  7.19579e+14       0        1944
        2009      57.1949      1927.91      2391.89  5.11035e+14       0          59
        2011      1313.60      1588.60      2055.38  5.86191e+14       0        5536
        2012      2414.56      2026.44      26.0540  5.63959e+14       0        5846
        2014      1895.03      208.273      229.673  5.87781e+14       0        1087        5887
        2015      1434.66      1420.28      1865.98  6.40530e+14       0        2934
        2018      960.910      1846.38      1467.04  5.85031e+14       0        3422
        2019      223.906      2285.57      2548.75  5.72468e+14       0        2387
        2021      2664.91      367.869      1071.67  5.85142e+14       0         500
        2022      2323.96      2672.86      1624.24  6.83060e+14       0        1604
        2023      934.014      144.629      77.4420  5.35578e+14       0        2112
        2024      1962.45      1397.34      38.9712  6.07310e+14       0        5678
        2025      1071.69      2271.06      1374.67  7.02895e+14       0         723
        2027      1676.12      1108.59      888.004  5.74621e+14       0        2804
        2028      2465.48      592.361      1207.59  6.58002e+14       0         316
        2030      1180.86      1858.78      1060.25  5.21428e+14       0        2126
        2033      1264.02      1622.18      463.032  5.63990e+14       0        3369
        2034      26.0795      1013.00      1488.81  5.90212e+14       0        2587
        2035      153.442      1646.23      1823.11  5.11352e+14       0        1372
        2038      2344.26      389.195      1700.21  7.15284e+14       0        1265
        2039      1065.25      222.227      713.153  5.77975e+14       0        1646
        2040      1868.72      1007.05      742.776  5.70457e+14       0        1253        5251
        2041      1846.83      1640.77      453.110  6.44516e+14       0        5285        5894
        2042      2333.97      548.450      2645.31  5.97985e+14       0           5
        2044      1940.66      12.7635      2206.81  6.32373e+14       0        4094
        2045      2098.02      2167.83      2498.05  5.00804e+14       0        5026
        2048      1694.35      780.556      735.105  6.04736e+14       0        1242
        2049      1818.46      2574.31      2004.34  5.62755e+14       0        3330
        2050      878.195      2303.85      2336.94  6.17215e+14       0         773
        2051      2215.10      1258.40      1498.52  6.77670e+14       0         982        5758
        2052      1138.00      2537.16      946.481  5.18345e+14       0        6143
        2065      614.965      2179.61      972.178  5.17696e+14       0        5293
        2066      812.511      385.880      2647.02  6.32256e+14       0        5778
        2068      2500.57      997.202      557.476  5.85387e+14       0        3805
        2069      179.962      930.523      2408.18  5.72053e+14       0        3836
        2070      1798.58      2006.39      573.572  6.93102e+14       0        3470
        2071      77.4091      1322.15      1441.31  6.22896e+14       0        3664
        2072      479.962      1506.85      2390.97  5.23245e+14       0        2916
        2075      75.8636      2447.73      659.723  5.14339e+14       0        3654
        2077      987.119      615.246      8.98391  5.48848e+14       0        4545
        2082      2387.04      12.0852      907.992  5.84527e+14       0        1922
        2087      2580.54      418.819      2595.48  6.44071e+14       0        2237        4449
        2088      1959.83      2166.41      1700.17  5.22921e+14       0        1591
        2089      1074.85      2415.85      1288.52  6.66261e+14       0         995
        2090      2032.94      741.812      1586.91  5.41574e+14       0        2849
        2092      625.329      2222.40      1978.82  6.29127e+14       0        2798
        2093      1005.88      1608.81      1246.71  6.69456e+14       0        4764        4846
        2095      2577.29      808.937      2247.18  5.44989e+14       0        2414
        2096      1185.39      1103.58      1024.67  7.21487e+14       0         526
        2097      2081.31      2423.48      2578.46  5.44379e+14       0        5779
        2100      2404.19      901.339      2156.88  5.53501e+14       0        3720
        2101      1566.99      400.790      1359.90  7.84128e+14       0        2262
        2102      182.351      1092.40      219.443  5.36574e+14       0        3290        5206
        2103      2144.66      2323.45      271.871  6.38518e+14       0        5397
        2104      669.604      812.383      207.356  6.51980e+14       0        3536        5490
        2108      231.905      1217.25      1250.13  5.98982e+14       0        2133
        2109      35.1180      1827.48      942.022  6.33722e+14       0        2959
        2112      355.164      2427.56      2576.60  6.10349e+14       0        2912
        2113      1520.63      231.917      2564.80  5.17448e+14       0         514
        2117      1088.49      2032.98      2458.09  6.79599e+14       0        4635
        2118      2631.10      1287.97      2440.40  6.28092e+14       0        1868
        2120      220.224      1696.74      1077.66  6.54833e+14       0        5465
        2123      1082.50      2186.73      2209.13  5.97164e+14       0        2315        5405
        2125      812.431      2437.79      1006.99  5.06591e+14       0        2811        5904
        2129      401.610      2503.56      1025.71  6.42635e+14       0        1869
        2130      1273.63      1104.99      1873.22  5.33369e+14       0        2109
        2132      1866.23      2043.41      2297.16  6.32429e+14       0        2425
        2133      479.435      270.972      2432.99  5.61852e+14       0        3107
        2136      1822.14      2131.97      2468.19  5.75733e+14       0        5407
        2137      2512.44      1155.16      1914.86  5.89612e+14       0        4986
        2138      1632.98      1630.20      2020.63  5.47544e+14       0        2024
        2139      113.690      1998.02      1844.10  7.25576e+14       0        5403
        2140      166.735      932.939      2356.50  5.01684e+14       0        3836        4405
        2141      2233.21      113.926      2408.88  5.57941e+14       0        1290
        2142      2657.72      518.150      787.747  6.47546e+14       0        4892
        2143      2620.38      2262.89      1428.06  5.07034e+14       0        2961        3888
        2144      803.032      1767.27      64.5981  5.67303e+14       0         391
        2145      360.837      2285.55      326.884  5.58320e+14       0        1657
        2146      1034.40      1809.36      2553.21  5.08402e+14       0        3741
        2147      2100.00      275.310      2386.36  5.32837e+14       0        1575        2908
        2148      1864.55      1680.58      2457.94  6.07150e+14       0        2860        3479
        2152      889.464      334.492      682.110  6.35767e+14       0        5922        6076
        2153      1283.90      2404.06      725.422  6.08380e+14       0        4012
        2158      2064.34      857.468      1234.27  6.88084e+14       0        5652
        2159      589.136      1243.79      265.588  5.93018e+14       0        1736        3903
        2160      389.106      1681.03      818.564  6.12374e+14       0        1473        2624
        2162      887.508      314.192      2127.92  6.75009e+14       0        1385
        2163      1625.50      6.69394      609.589  6.62785e+14       0        5743
        2164      277.939      955.853      775.521  6.54444e+14       0        1740
        2165      1125.20      740.962      574.267  6.97627e+14       0        3694
        2168      1199.42      2358.91      1580.23  5.24749e+14       0        2553
        2169      2283.67      1013.90      827.981  7.10508e+14       0        3907
        2171      1081.51      268.692      708.518  5.77303e+14       0         405
        2172      205.371      2652.55      2017.12  7.08320e+14       0         408        5096
        2174      96.1382      445.528      711.802  7.83887e+14       0         319
        2176      1100.08      1479.35      5.66907  5.78497e+14       0         505
        2180      781.645      2064.84      308.359  6.01583e+14       0        5803
        2182      2125.12      2112.72      85.2924  5.98574e+14       0        5849
        2183      145.354      1039.84      2259.87  5.61966e+14       0        2725
        2184      1779.57      707.078      2060.29  7.92121e+14       0         288
        2190      1601.92      1872.45      1485.60  5.23625e+14       0        4515
        2191      756.643      1017.49      2002.92  5.53371e+14       0        4285
        2193      1730.26      1994.05      2324.63  7.33780e+14       0        1955
        2195      871.569      2317.16      268.149  5.71845e+14       0        2207
        2196      1574.91      2011.32      1298.57  5.21059e+14       0        4619
        2197      2186.56      950.031      1881.60  6.55257e+14       0         594        4609
        2198      1549.49      2580.44      2466.54  7.15767e+14       0        4192
        2199      723.185      710.432      1038.42  5.66035e+14       0         739
        2203      316.001      2469.25      1238.88  6.04517e+14       0        5320
        2204      2275.76      453.639      2382.26  5.38358e+14       0        3029
        2205      616.172      2453.02      1009.91  5.08598e+14       0        1715
        2207      2406.33      1338.52      271.682  5.92442e+14       0         694
        2208      191.369      677.289      2229.20  5.49271e+14       0        1684
        2212      2449.45      1049.06      1253.21  5.90353e+14       0        4651
        2215      521.081      1215.18      1558.20  6.73058e+14       0        4143
        2216      610.642      688.647      1342.11  7.58538e+14       0        3517        3616
        2221      6.23256      882.920      376.171  5.24696e+14       0         856        4885
        2222      243.658      1221.67      2475.49  5.33586e+14       0         654
        2223      1477.49      1020.06      2146.24  5.18616e+14       0        3014
        2224      2150.21      2281.55      2381.15  6.88135e+14       0        2516
        2225      377.832      251.848      621.888  5.30088e+14       0        2246        6024
        2226      1582.63      130.237      942.201  5.70300e+14       0        3132
        2227      1277.44      1228.61      508.301  5.75076e+14       0         555
        2233      2557.18      1559.99      1187.00  5.35970e+14       0        5116
        2237      2564.97      1422.66      2657.52  5.11982e+14       0          61
        2238      2064.11      345.666      491.381  5.95040e+14       0        4506
        2239      1574.11      2482.97      2272.45  5.49136e+14       0        1918
        2240      1381.98      2536.81      785.237  6.90281e+14       0        4745
        2242      1744.86      956.038      2548.73  5.66270e+14       0        4475
        2243      1543.55      1669.33      2526.16  6.56281e+14       0        4028
        2244      1068.07      283.873      777.418  6.37245e+14       0         405
        2245      277.135      350.744      925.163  5.09226e+14       0        4879
        2247      2220.22      2358.56      863.524  7.41958e+14       0        3500
        2248      478.694      316.129      127.378  6.13837e+14       0        1332
        2249      1777.44      2060.34      982.591  5.80716e+14       0        2968
        2252      843.390      2594.25      2212.45  5.73207e+14       0        3905
        2255      1095.76      1443.30      1853.07  6.08438e+14       0        5574
        2256      2498.23      487.812      1800.37  5.16771e+14       0         727
        2257      2665.68      1149.30      1216.17  5.33893e+14       0        1142
        2258      857.778      2594.89      1365.23  6.40909e+14       0        3406
        2259      871.407      2642.76      452.127  7.03825e+14       0        2453
        2261      463.843      2274.19      906.283  5.15771e+14       0         591
        2262      1733.56      1732.45      1309.81  6.21415e+14       0        3264
        2263      890.475      33.7099      764.669  6.01423e+14       0        1369
        2264      2280.08      472.002      1981.00  7.40806e+14       0        5181
        2265      394.130      1660.50      2481.90  6.53447e+14       0        2000
        2266      1565.65      2085.76      512.537  5.38898e+14       0        5310
        2268      90.0096      172.901      611.241  6.19640e+14       0        3556
        2270      2462.64      89.7270      1064.71  5.80913e+14       0        4309
        2273      1314.30      1511.00      300.923  5.88755e+14       0         398
        2275      848.667      510.669      768.584  5.04241e+14       0        4963
        2277      2284.04      176.531      162.541  5.70267e+14       0        4169
        2279      1087.27      1071.76      1898.05  6.27396e+14       0        5797
        2280      1044.98      155.529      860.336  5.26294e+14       0        2520
        2281      1809.36      127.426      806.814  5.64161e+14       0        3610
        2284      2576.09      2002.28      1752.33  5.66370e+14       0        3779
        2285      2623.20      1444.07      2172.44  6.58620e+14       0         946
        2287      5.32282      1921.03      254.264  5.79704e+14       0        1977
        2291      1937.75      2434.67      2325.19  5.55638e+14       0        5866
        2292      1622.29      383.307      1950.62  5.77439e+14       0        1973
        2294      1224.67      1955.49      1193.84  6.81123e+14       0        5215
        2296      1014.14      1559.11      418.540  5.86183e+14       0         619        2747
        2297      2636.46      1085.28      652.972  6.01099e+14       0        5457
        2298      1167.47      1427.82      2247.43  5.54228e+14       0         872        5625
        2299      402.499      885.985      937.833  5.82440e+14       0        2614
        2302      1030.01      2105.38      321.552  6.54864e+14       0        1459
        2305      228.087      2092.36      2555.54  5.58430e+14       0         334
        2308      2571.67      92.7938      2242.16  6.05119e+14       0        5971
        2313      1508.35      505.010      40.7700  6.95065e+14       0        1716        4831        5347
        2317      2552.10      12.1458      1119.36  5.44260e+14       0        4701
        2320      2374.55      2451.54      901.068  6.11489e+14       0        1305
        2321      253.900      1501.95      580.843  5.69757e+14       0        5883
        2323      443.579      1143.49      839.273  5.89450e+14       0        1571        3992
        2327      1947.64      774.979      430.072  5.14900e+14       0        4281
        2330      2587.32      607.152      121.283  5.95714e+14       0        2533
        2331      2305.78      2333.37      1409.48  6.99816e+14       0        4997
        2332      1639.06      159.321      2595.97  6.96403e+14       0        2118
        2333      344.357      2420.33      535.509  7.60630e+14       0        1283
        2335      803.897      1377.01      945.152  5.70207e+14       0        2043
        2336      1885.46      1837.70      2381.90  5.04927e+14       0        3008
        2337      756.120      554.013      1153.15  6.22759e+14       0        1082
        2338      338.842      627.669      2150.23  5.12517e+14       0        1847
        2339      994.968      1693.74      2241.73  5.66608e+14       0        1907
        2341      542.849      511.119      884.813  5.80986e+14       0        2308
        2343      1718.34      2126.66      887.664  5.44926e+14       0         471
        2346      2094.40      1660.55      11.4029  5.28905e+14       0        5693
        2348      819.589      2416.59      1324.28  5.62748e+14       0        1772
        2350      2682.29      2566.90      1629.37  5.60534e+14       0        6096
        2351      1957.45      1588.61      200.183  5.93425e+14       0        3889
        2352      1187.89      222.733      135.266  6.08921e+14       0        3092
        2353      2662.45      1206.53      876.494  6.10057e+14       0        2215
        2354      2260.41      1619.50      229.192  5.49408e+14       0        2201
        2355      1931.63      1826.44      242.958  7.16870e+14       0        1787
        2360      292.532      143.398      1049.80  6.04078e+14       0        2692        4232
        2363      594.156      716.640      880.666  6.23525e+14       0        3059        5870
        2365      1918.56      200.263      1302.20  5.51343e+14       0        1979
        2366      269.455      1549.15      2114.98  6.96258e+14       0        2788
        2367      1766.29      1488.94      234.664  5.62441e+14       0        2333        4810
        2368      934.138      2408.57      728.266  6.78972e+14       0        4037
        2369      1767.65      1323.04      33.0211  6.02413e+14       0        4865
        2370      698.273      1144.05      83.5136  5.73357e+14       0        2701
        2371      1647.53      2121.46      72.7106  5.98347e+14       0         550
        2373      1520.31      2343.62      751.755  6.11347e+14       0        1727
        2375      47.9531      635.287      2493.17  5.37638e+14       0        4029
        2376      2359.16      2337.02      2429.05  6.29862e+14       0        4379
        2379      2086.69      1278.38      1669.98  5.19284e+14       0         363
        2380      2381.83      402.954      192.678  6.26927e+14       0        2222
        2381      2145.81      2394.09      1405.74  6.14183e+14       0         204
        2382      159.915      1931.84      828.702  7.10067e+14       0        5027
        2383      883.752      828.001      936.213  6.34838e+14       0        4867
        2384      1659.43      243.042      166.398  5.69672e+14       0        5083
        2385      1095.28      1784.42      1855.06  5.47180e+14       0        3057
        2389      2643.63      140.520      169.660  6.95562e+14       0        4004
        2390      1850.54      2069.78      817.435  5.44754e+14       0        1735
        2391      1126.22      645.300      180.870  5.48935e+14       0        2232
        2392      2099.45      1764.62      1367.50  6.25192e+14       0         737        2188
        2397      881.359      1768.97      1596.70  7.00885e+14       0        3022        5131
        2400      1443.38      406.709      1932.49  6.45442e+14       0        1199
        2405      1428.34      1625.70      1659.68  7.49242e+14       0        4510        4750
        2408      1580.06      1171.29      1490.11  5.04199e+14       0         433
        2409      1290.90      8.22654      2377.95  7.60655e+14       0        2481
        2411      51.8045      1614.80      2320.95  5.50054e+14       0        1092
        2413      2358.75      1491.78      591.826  5.69079e+14       0         240
        2414      1073.60      2185.78      1311.57  5.68286e+14       0        2819        4642
        2417      1296.80      2165.61      1549.51  5.93698e+14       0        3689
        2418      80.1138      393.929      1463.21  7.24262e+14       0        1911
        2419      2180.32      709.903      300.881  5.00548e+14       0        5798
        2420      1103.03      571.331      1253.41  5.40200e+14       0        2763
        2424      112.136      269.651      207.373  5.68181e+14       0        1629
        2425      2433.58      834.336      1607.81  6.77061e+14       0         605
        2427      1891.90      2190.42      2402.05  5.11880e+14       0        3934        5514
        2430      2233.62      91.5796      1386.76  5.56410e+14       0        3830
        2431      1512.84      2396.22      821.833  5.20708e+14       0        3837        5267
        2434      2152.82      1558.08      1584.52  6.78153e+14       0         700
        2436      1208.90      654.994      561.827  5.49525e+14       0        1292
        2437      1341.88      198.216      267.984  5.46789e+14       0        4554
        2439      658.885      983.479      608.109  6.43103e+14       0        5308
        2440      2351.47      1635.90      640.438  5.23942e+14       0         124        1763
        2442      1211.64      2554.55      1983.60  6.97325e+14       0        4553
        2443      1366.73      528.261      1545.77  5.01453e+14       0        3445
        2445      1940.19      1290.47      277.427  6.32086e+14       0        1581
        2446      736.587      2204.34      2515.62  5.82823e+14       0         948
        2447      2202.91      1685.05      157.915  5.27154e+14       0        3482
        2449      1602.62      1948.45      266.574  6.41706e+14       0        1398
        2451      1170.46      2110.54      1938.33  6.16457e+14       0        4974
        2454      429.709      1878.50      1730.27  5.35114e+14       0         898
        2455      1963.98      1681.61      1353.83  5.20329e+14       0        1964
        2457      1592.19      2065.08      940.090  5.01204e+14       0        4036
        2458      2430.47      1664.30      2437.22  6.91262e+14       0         174        5542
        2462      407.684      1587.27      884.204  5.64599e+14       0        3612
        2463      2445.84      2226.00      864.584  7.21789e+14       0        3152
        2465      2086.66      56.9691      994.523  7.58866e+14       0        5531
        2466      403.490      1574.29      1270.48  7.62845e+14       0        5213
        2470      2456.69      2530.31      1640.06  6.26295e+14       0        6061
        2473      2111.00      1389.88      1531.63  6.51545e+14       0        4359
        2476      8.41989      752.441      572.558  5.34413e+14       0        5837
        2480      1922.27      2024.21      1464.40  6.72035e+14       0         879
        2481      692.112      1659.65      1031.19  6.89314e+14       0        2484
        2482      238.269      1096.48      1698.99  5.64803e+14       0         102
        2483      1747.41      13.0817      556.384  5.70873e+14       0        3744
        2486      485.684      1991.89      1782.78  5.82049e+14       0         898
        2487      1878.79      123.123      2439.48  5.06472e+14       0        3141
        2490      102.106      2295.55      714.125  5.59469e+14       0        1988
        2492      490.283      2276.74      849.097  5.70205e+14       0         591
        2493      1247.81      1047.31      500.029  5.19702e+14       0         980
        2495      937.239      109.831      2074.47  5.57014e+14       0         381
        2496      158.243      2355.27      568.149  7.75218e+14       0        2067
        2498      1626.85      1079.97      2538.37  7.37316e+14       0        3441
        2499      1548.52      1359.35      1744.12  5.96068e+14       0        5939
        2502      2407.87      1016.95      1968.91  5.36144e+14       0        3755
        2503      1077.67      2399.24      960.834  5.42007e+14       0         158
        2506      2380.22      1214.64      366.698  6.36436e+14       0        1634
        2508      215.455      2001.54      2493.24  5.86768e+14       0         853
        2509      99.4061      1270.59      1093.02  5.69580e+14       0        1613        1715
        2510      1291.68      1754.95      1034.50  6.59545e+14       0         242
        2518      2273.14      2218.60      583.972  5.51879e+14       0        3807
        2520      38.1139      819.127      2313.90  5.56846e+14       0        6118
        2522      487.831      1598.58      1809.85  5.23205e+14       0        1396
        2523      52.9313      1036.34      2434.31  5.71070e+14       0        2240
        2526      1470.84      2245.33      2020.40  6.82553e+14       0        3275
        2527      147.875      413.771      1736.96  5.25916e+14       0        5616
        2529      1821.16      1658.23      2149.44  5.34978e+14       0        3159
        2531      2284.57      1653.95      1478.27  5.12878e+14       0        4902
        2533      846.782      1106.45      1785.22  5.60524e+14       0        2222
        2535      412.397      168.662      1987.60  6.25549e+14       0        2947        3162
        2537      2619.20      1310.75      1794.11  5.11783e+14       0        3477
        2538      1515.88      1885.46      525.181  7.11465e+14       0        5225
        2539      1189.69      337.551      1320.88  5.10309e+14       0         458
        2541      193.450      1422.79      854.637  6.02322e+14       0        2066
        2543      983.614      1362.79      609.744  5.52428e+14       0        3836
        2545      2476.62      1153.31      2190.76  6.99918e+14       0        1262
        2546      1721.88      2009.14      1021.02  6.10989e+14       0        4165
        2547      624.782      262.085      784.779  5.16915e+14       0        3964
        2549      2573.01      210.734      1668.69  5.40858e+14       0        4946
        2550      2551.62      1946.94      1550.91  6.07958e+14       0        1336
        2551      1879.20      807.529      547.539  5.68869e+14       0        3314
        2552      2294.78      1239.83      1221.85  5.78829e+14       0        1776
        2554      443.045      1326.73      1168.55  6.80952e+14       0         962
        2555      2251.54      320.187      1512.69  5.82351e+14       0        4572        6128
        2562      174.906      1248.60      2112.27  5.26152e+14       0        4555
        2563      141.763      2684.28      1763.11  5.64969e+14       0         942        5793
        2564      1750.14      2257.15      1606.72  5.38945e+14       0         473
        2567      1518.07      2466.97      2274.29  5.25271e+14       0        1918
        2569      1067.41      1486.20      1415.06  5.62232e+14       0        4793
        2570      1183.75      102.241      2102.69  6.04651e+14       0        2348
        2571      1876.50      165.457      664.487  5.15517e+14       0         764        2244
        2575      1731.07      2302.55      1795.77  5.68588e+14       0        5080
        2576      1639.72      2459.82      326.466  7.11322e+14       0         446
        2578      1743.11      1284.64      1641.54  5.61254e+14       0        3135
        2581      1019.55      701.369      2480.14  5.67368e+14       0        2907        5429
        2583      2320.08      2138.58      56.8676  5.73622e+14       0        5807
        2586      2078.39      821.564      1807.66  6.79340e+14       0        3749        4199
        2587      1270.30      1183.69      1774.58  6.49124e+14       0        4033
        2589      2306.65      1489.04      674.649  6.27254e+14       0         401
        2594      809.622      408.300      1135.75  5.31815e+14       0        5313
        2596      384.901      888.636      1814.73  5.44528e+14       0        3012
        2597      527.319      1009.43      1412.84  6.06280e+14       0        1041        5730
        2600      598.595      1643.46      1127.55  5.53430e+14       0        4862
        2601      1642.69      79.1201      2024.45  5.81077e+14       0        4773
        2602      30.9142      1501.47      1339.03  7.12588e+14       0        1645
        2603      1140.75      2148.51      223.846  5.81581e+14       0         839
        2604      545.154      1049.29      196.300  5.11327e+14       0        4608
        2605      1202.97      940.894      728.898  6.15514e+14       0        5764
        2606      980.583      2188.99      2531.84  5.21027e+14       0        2909
        2607      1642.32      1364.43      721.115  5.60787e+14       0        4580
        2608      482.451      2098.76      1592.27  6.12021e+14       0        2837
        2612      2451.83      168.049      1926.92  6.39790e+14       0        3375        5388
        2614      1222.43      1860.89      351.557  6.79603e+14       0        2969
        2615      2362.22      193.195      1900.05  5.31651e+14       0        4420
        2616      276.996      1603.39      525.853  6.82664e+14       0         654
        2617      750.833      2061.51      1664.98  5.10498e+14       0         262
        2618      534.178      1118.66      599.374  5.29913e+14       0        2693
        2621      384.177      1265.63      1625.55  5.74414e+14       0        4215
        2624      424.568      109.980      1191.68  5.48479e+14       0        1609
        2626      116.450      2644.70      2339.23  6.23238e+14       0         855
        2627      2515.20      2112.47      2046.94  5.00672e+14       0        5704
        2628      2650.13      2001.60      1212.66  5.67845e+14       0        2434
        2630      2487.20      623.122      8.73957  5.77980e+14       0        3354
        2631      1610.90      1650.24      1917.94  7.35206e+14       0         698
        2632      185.703      460.908      91.7087  5.60755e+14       0        3934
        2641      2385.13      630.987      181.267  5.32395e+14       0        4189
        2642      2655.05      770.892      351.724  5.35508e+14       0         363
        2643      2479.14      1322.74      32.4023  6.08229e+14       0        2561
        2645      1928.06      2089.76      1676.40  5.83090e+14       0        5390
        2646      1545.18      1753.76      1096.64  6.30205e+14       0        4917
        2648      1997.39      2626.56      725.747  6.47649e+14       0        2343
        2649      1201.17      341.194      2633.41  6.19435e+14       0         441
        2653      18.6680      1029.98      1494.17  6.94469e+14       0        2587
        2654      1008.80      1325.63      682.608  5.72448e+14       0         240        3239
        2655      694.059      20.5522      1162.33  5.20129e+14       0        2093
        2656      1057.17      1511.04      460.915  5.21244e+14       0         619        2004        2747        4590
        2658      2158.93      562.575      959.115  5.52509e+14       0        2175
        2663      1097.46      279.513      2227.55  7.31088e+14       0         991
        2664      537.746      2052.75      2286.65  5.09456e+14       0        4039
        2665      2386.03      957.158      824.391  5.50808e+14       0        4679
        2669      1701.86      1191.47      1622.74  5.83941e+14       0        3135
        2672      431.859      773.543      1929.54  6.15751e+14       0        2928
        2676      1382.94      509.484      74.8234  6.01905e+14       0          20
        2678      2128.79      568.892      155.690  5.56098e+14       0        1721
        2681      440.172      1066.23      177.718  6.29795e+14       0        3932
        2682      1567.71      1152.20      127.661  6.90868e+14       0        4682
        2686      1518.74      986.430      394.587  5.34627e+14       0        4690
        2688      1311.22      279.190      314.307  5.74450e+14       0        5300
        2691      57.1454      134.908      2020.04  6.07948e+14       0        2211
        2692      1821.17      872.317      889.414  5.00909e+14       0        5815
        2694      1555.52      1804.74      1113.27  5.42992e+14       0        2789
        2700      310.465      2077.62      1053.41  6.11959e+14       0        2221
        2705      2057.83      1140.35      900.160  5.63380e+14       0        2364        5168
        2707      2516.10      1730.13      282.783  5.70853e+14       0        4504
        2708      1763.78      1391.36      1246.31  5.28560e+14       0         544        4488
        2709      755.990      708.170      607.689  6.00654e+14       0         411        3980
        2711      977.420      1712.93      776.809  6.74886e+14       0        4991
        2712      2405.62      1436.07      2316.18  7.55796e+14       0        2497
        2713      2042.28      1853.99      2556.41  6.40151e+14       0        5100
        2715      1604.28      331.997      1951.38  5.66596e+14       0         480
        2716      999.055      1464.78      1.74857  5.08249e+14       0        1205
        2717      398.470      719.513      1193.14  6.61586e+14       0        1802
        2719      1820.10      1747.83      2082.26  5.99139e+14       0        1497
        2720      635.932      777.683      2295.20  5.58820e+14       0        1428
        2722      1228.48      2339.07      1512.22  5.08162e+14       0         860        5015
        2723      1144.76      1780.42      2115.11  5.46286e+14       0        3694
        2724      1207.15      271.659      867.059  7.35164e+14       0         224
        2726      11.4496      534.376      868.294  6.13547e+14       0        4848
        2727      1014.22      686.252      1780.46  6.06377e+14       0        4358
        2728      1485.66      1841.41      700.026  7.58507e+14       0        1950
        2729      952.129      2208.43      1098.70  5.57957e+14       0        1525
        2733      1848.71      761.666      1887.96  7.39137e+14       0        1201        4138
        2734      1333.83      304.722      1193.73  6.23263e+14       0         613
        2735      745.873      1813.76      779.208  6.16942e+14       0        5833
        2736      514.684      594.776      358.315  5.50009e+14       0        3583
        2738      609.028      1124.41      243.291  5.62800e+14       0        2478
        2740      79.0111      39.3314      2055.84  5.83056e+14       0        4559
        2741      1481.82      1788.86      312.377  5.06321e+14       0        4781
        2744      1742.70      2203.32      2036.26  5.66148e+14       0        2901
        2745      144.724      1628.72      2075.34  5.19315e+14       0        2551
        2746      2549.04      700.447      2303.83  5.32921e+14       0        3313
        2747      2374.48      1078.70      51.5668  5.79268e+14       0         848
        2750      505.189      1764.39      2687.61  5.52522e+14       0         227        2547        2627        5207
        2754      505.657      818.127      2323.12  5.08088e+14       0        3979
        2755      1380.24      1739.42      504.477  6.35534e+14       0         219         226
        2758      1351.12      1613.92      79.2967  5.53690e+14       0        5249
        2760      240.278      164.076      1054.46  6.00545e+14       0        2692
        2761      337.930      1951.00      960.358  5.75893e+14       0        3296
        2762      765.997      1003.50      2076.32  5.65466e+14       0        1985
        2764      2291.57      2613.81      1321.10  5.11201e+14       0        4594
        2765      1675.28      2448.43      1202.84  5.92704e+14       0        5451
        2767      80.0779      1778.82      1193.45  5.73422e+14       0         198
        2769      2440.86      2166.81      2182.97  5.74829e+14       0        5704        6111
        2771      1444.40      1159.77      2497.21  5.25497e+14       0        4560
        2772      1813.38      869.457      2187.38  5.28997e+14       0         604
        2774      2088.54      533.600      434.523  7.13142e+14       0        3429
        2775      1436.68      785.945      1527.71  6.64153e+14       0         563
        2779      386.575      1286.44      1492.49  5.40647e+14       0        4215
        2780      1506.97      1558.51      1626.56  5.72802e+14       0        4750
